,RT_Time,RT_Depth,RT_PUMP_ON,RT_PUMP_OFF,RT_ROP,RT_RPM.W,RT_SLIDE_BIT,RT_WOB,MR_GAMA.5S5A,MR_FLOW.M,MR_ROTATION,MR_RPM-AVG.MR,MR_RPM-MAG-AVG.MR,MR_GRAV.M,MR_VIBA.MR,MR_VIBL.MR,PD_Gamma,PD_Pump Event,PD_Axial Vibration,PD_Lateral Vibration
81230,2024-12-10 09:11:14,10078.02,,,,,,150.76,,,,,,,,,,,,
81233,2024-12-10 09:11:16,10078.02,,,,,,,,,,,,,,,,Pumps On Event,,
81235,2024-12-10 09:11:19,10077.91,,,,,,149.03,,,,,,,,,,,,
81236,2024-12-10 09:11:19,10077.91,,,,,,149.03,,,,0,,,,,,,,
81241,2024-12-10 09:11:24,10074.01,,,,,,-28.07,,,,,,,,,,,,
81243,2024-12-10 09:11:27,10074.01,,,,,,,,,,0.02,,,0.14747587,0.26163906,,,,
81244,2024-12-10 09:11:29,10064.73,,,,,,-50.75,,,,,,,,,,,,
81248,2024-12-10 09:11:34,10047.05,,,,,,-53.89,,,,,,,,,,,,
81252,2024-12-10 09:11:39,10027.27,,,,,,-55.01,,,,,,,,,,,,
81255,2024-12-10 09:11:43,10027.27,,,,,,,,,,0.12,,,0.30812076,0.5220385,,,,
81256,2024-12-10 09:11:44,10008.88,,,,,,-53.98,,,,,,,,,,Pumps Off Event,,
81259,2024-12-10 09:11:49,9989.73,,,,,,-50.44,,,,,,,,,,,,
81263,2024-12-10 09:11:54,9984.13,,,,,,17.56,,,,,,,,,,,,
81268,2024-12-10 09:11:59,9984.22,,,,,,153.92,,,,,,,,,,,,
81269,2024-12-10 09:11:59,9984.22,,,,,,153.92,,,,,,,0.088863,0.18101,,,,
81272,2024-12-10 09:12:04,9984.22,,,,,,153.45,,,,,,,,,,,,
81277,2024-12-10 09:12:09,9984.22,,,,0,,153.49,,,,,,,,,,,,
81282,2024-12-10 09:12:14,9984.22,,,,0.01,,152.44,,,,,,,,,,,,
81287,2024-12-10 09:12:19,9984.22,,,,0,,152.59,,,,,,,,,,,,
81288,2024-12-10 09:12:19,9984.22,,,,0,,152.59,,,,,,,,,,,,
81289,2024-12-10 09:12:21,9984.22,,,,,,,,,,,,,,,11.73,,1.74,1.46
81292,2024-12-10 09:12:24,9984.22,,,,,,152.06,,,,,,,,,,,,
81296,2024-12-10 09:12:29,9984.22,,,,,,151.42,,,,,,,,,,,,
81297,2024-12-10 09:12:31,9984.22,,,,,,,,,,,,,,,,Pumps On Event,,
81298,2024-12-10 09:12:31,9984.22,,,,,,,,,,,,,,,,Pumps On Event,,
81300,2024-12-10 09:12:34,9984.22,,,,,,151.68,,,,,,,,,,,,
81305,2024-12-10 09:12:39,9984.22,,,,,,151.82,,,,,,,,,,,,
81306,2024-12-10 09:12:39,9984.22,,,,,,151.82,,,,,,,,,,,,
81310,2024-12-10 09:12:44,9984.22,,,,,,151.66,,,,,,,,,,,,
81314,2024-12-10 09:12:49,9984.22,,,,,,152.83,,,,,,,,,,,,
81317,2024-12-10 09:12:54,9984.22,,,,,,153.08,,,,,,,,,,,,
81321,2024-12-10 09:12:58,9984.22,,,,,,,,,,,,,,,,Pumps Off Event,,
81322,2024-12-10 09:12:59,9984.22,,,,,,153.11,,,,,,,,,,,,
81323,2024-12-10 09:13:04,9984.22,,,,,,152.69,,,,,,,,,,,,
81325,2024-12-10 09:13:09,9984.22,,,,,,152.26,,,,,,,,,,,,
81326,2024-12-10 09:13:14,9984.22,,,,,,152.24,,,,,,,,,,,,
81329,2024-12-10 09:13:19,9984.22,,,,,,152.25,,,,,,,,,,,,
81331,2024-12-10 09:13:24,9984.22,,,,,,152.36,,,,,,,,,,,,
81333,2024-12-10 09:13:29,9984.22,,,,,,152.7,,,,,,,,,,,,
81334,2024-12-10 09:13:34,9984.22,,,,,,151.66,,,,,,,,,,,,
81338,2024-12-10 09:13:39,9984.22,,,,,,151.44,,,,,,,,,,,,
81339,2024-12-10 09:13:44,9984.22,,,,,,151.61,,,,,,,,,,,,
81341,2024-12-10 09:13:49,9984.22,,,,,,151.4,,,,,,,,,,,,
81344,2024-12-10 09:13:54,9984.22,,,,,,151.27,,,,,,,,,,,,
81346,2024-12-10 09:13:55,9984.22,,,,,,,,,,,,,0.088863,0.18101,,,,
81349,2024-12-10 09:13:59,9984.22,,,,,,151.12,,,,,,,,,,,,
81353,2024-12-10 09:14:04,9983.69,,,,,,126.93,,1,,,,,,,,,,
81355,2024-12-10 09:14:06,9983.69,,,,,,,,,,,,,,,19.2,,,
81358,2024-12-10 09:14:09,9972.17,,,,,,-53.99,,,,,,,,,,,,
81362,2024-12-10 09:14:14,9952.59,,,,,,-52.77,,,,,,,,,,,,
81364,2024-12-10 09:14:15,9952.59,,,,,,,,,,-0.16,,,0.28100947,0.54664147,,,,
81367,2024-12-10 09:14:19,9933,,,,,,-53.42,,,,,,,,,,,,
81371,2024-12-10 09:14:24,9913.68,,,,,,-52.57,,,,,,,,,,,,
81374,2024-12-10 09:14:29,9895.22,,,,,,-48.71,,,,,,,,,,,,
81377,2024-12-10 09:14:31,9895.22,,,,,,,,,,0.04,,,0.20357338,0.41466996,,,,
81379,2024-12-10 09:14:34,9890.15,,,,,,75.96,,,,,,,,,,,,
81383,2024-12-10 09:14:39,9890.21,,,,,,153.44,,,,,,,,,,,,
81384,2024-12-10 09:14:39,9890.21,,,,,,153.44,,,,,,,,,,,,
81387,2024-12-10 09:14:45,9890.21,,,,,,153.16,,,,,,,,,,,,
81390,2024-12-10 09:14:49,9890.21,,,,,,153.07,,,,,,,,,,,,
81392,2024-12-10 09:14:51,9890.21,,,,,,,,,,,,,,,32,,,
81393,2024-12-10 09:14:51,9890.21,,,,,,,,,,0,,,,,32,,,
81395,2024-12-10 09:14:54,9890.21,,,,,,153.3,,,,,,,,,,,,
81397,2024-12-10 09:14:55,9890.21,,,,,,,,,,-0.04,,,,,,,,
81399,2024-12-10 09:14:59,9890.21,,,0,,,152.16,,,,,,,,,,,,
81400,2024-12-10 09:14:59,9890.21,,,0,,,152.16,,,,-0.02,,,,,,,,
81404,2024-12-10 09:15:04,9890.21,,,0,,,152.86,,,,,,,,,,,,
81405,2024-12-10 09:15:06,9890.21,,,,,,,,,,,,,,,30.93,,,
81409,2024-12-10 09:15:09,9890.21,,,,,,151.82,,,,,,,,,,,,
81414,2024-12-10 09:15:14,9890.21,,,,,,151.09,,,,,,,,,,,,
81419,2024-12-10 09:15:19,9890.21,,,,,,150.96,,,,,,,,,,,,
81420,2024-12-10 09:15:19,9890.21,,,,,,150.96,,,,,,,,,,,,
81426,2024-12-10 09:15:24,9890.15,,,,,,151.5,,,,,,,,,,,,
81427,2024-12-10 09:15:26,9890.15,,,,,,,,1,,,,,,,,,,
81430,2024-12-10 09:15:29,9883.03,,,,,,-19.43,,,,,,,,,,,,
81433,2024-12-10 09:15:31,9883.03,,,,,,,,,,0.1,,,0.21316749,0.39600673,,,,
81435,2024-12-10 09:15:34,9864.6,,,,,,-51.04,,,,,,,,,,,,
81436,2024-12-10 09:15:36,9864.6,,,,,,,,,,,,,,,21.33,,,
81438,2024-12-10 09:15:39,9845.39,,,,,,-52.25,,,,,,,,,,Pumps Off Event,,
81441,2024-12-10 09:15:44,9825.3,,,,,,-50.77,,,,,,,,,,,,
81446,2024-12-10 09:15:49,9806.44,,,,,,-49.86,,,,,,,,,,,,
81447,2024-12-10 09:15:51,9806.44,,,,,,,,,,,,,,,21.33,,,
81450,2024-12-10 09:15:54,9796.18,,,,,,22.86,,,,,,,,,,,,
81452,2024-12-10 09:15:55,9796.18,,,,,,,,,,0.02,,,0.09305099,0.18954074,,,,
81453,2024-12-10 09:15:59,9796.26,,,,,,153.77,,,,,,,,,,,,
81454,2024-12-10 09:15:59,9796.26,,,,,,153.77,,,,0,,,0.088863,0.18101,,,,
81457,2024-12-10 09:16:04,9796.26,,,,,,153.24,,,,,,,,,,,,
81461,2024-12-10 09:16:09,9796.26,,,,,,153.3,,,,,,,,,,,,
81465,2024-12-10 09:16:14,9796.26,,,,,,153.63,,,,,,,,,,,,
81469,2024-12-10 09:16:19,9796.26,,,,,,152.32,,,,,,,,,,,,
81470,2024-12-10 09:16:19,9796.26,,,,,,152.32,,,,,,,,,,,,
81471,2024-12-10 09:16:21,9796.26,,,,,,,,,,,,,,,21.33,,1.74,1.42
81474,2024-12-10 09:16:24,9796.26,,,,,,152.91,,,,,,,,,,,,
81478,2024-12-10 09:16:29,9796.26,,,,,,151.96,,,,,,,,,,,,
81483,2024-12-10 09:16:34,9796.26,,,,,,151.02,,,,,,,,,,,,
81488,2024-12-10 09:16:39,9796.26,,,,,,150.78,,,,,,,,,,,,
81489,2024-12-10 09:16:39,9796.26,,,,,,150.78,,,,,,,,,,,,
81492,2024-12-10 09:16:43,9796.26,,,,,,,,,,0,,,0.088863,0.18101,,,,
81493,2024-12-10 09:16:44,9796.26,,,,,,151.37,,,,,,,,,,,,
81497,2024-12-10 09:16:47,9796.26,,,,,,,,,,-0.04,,,0.16170408,0.34490743,,,,
81498,2024-12-10 09:16:49,9789.7,,,,,,-5.63,,,,,,,,,,,,
81503,2024-12-10 09:16:54,9770.49,,,,,,-48.71,,,,,,,,,,,,
81508,2024-12-10 09:16:59,9751.22,,,,,,-50.53,,,,,,,,,,,,
81511,2024-12-10 09:17:04,9731.44,,,,,,-49.52,,,,,,,,,,,,
81512,2024-12-10 09:17:06,9731.44,,,,,,,,,,,,,,,14.93,,,
81516,2024-12-10 09:17:09,9711.98,,,,,,-48.06,,,,,,,,,,,,
81518,2024-12-10 09:17:12,9711.98,,,,,,,,0,,,,,,,,,,
81519,2024-12-10 09:17:14,9701.78,,,,0,,15.24,,,,,,,,,,,,
81522,2024-12-10 09:17:19,9701.88,,,,0,,154.16,,,,,,,,,,,,
81523,2024-12-10 09:17:19,9701.88,,,,0,,154.16,,,,0,,,0.088863,,,,,
81527,2024-12-10 09:17:24,9701.88,,,,,,153.92,,,,,,,,,,,,
81530,2024-12-10 09:17:29,9701.88,,,,,,153.81,,,,,,,,,,,,
81535,2024-12-10 09:17:34,9701.88,,,,,,153.74,,,,,,,,,,,,
81540,2024-12-10 09:17:39,9701.88,,,,,,152.24,,,,,,,,,,,,
81541,2024-12-10 09:17:39,9701.88,,,,,,152.24,,,,,,,,,,,,
81542,2024-12-10 09:17:41,9701.88,,,,,,,,,,,,,,,,Pumps On Event,,
81545,2024-12-10 09:17:44,9701.88,,,,,,152.81,,,,,,,,,,,,
81550,2024-12-10 09:17:49,9701.88,,,,,,152.09,,,,,,,,,,,,
81555,2024-12-10 09:17:54,9701.88,,,,,,151.2,,,,,,,,,,,,
81560,2024-12-10 09:17:59,9701.88,,,,,,151.42,,,,,,,,,,,,
81561,2024-12-10 09:17:59,9701.88,,,,,,151.42,,,,,,,,,,,,
81566,2024-12-10 09:18:04,9701.64,,,,,,143.25,,,,,,,,,,,,
81568,2024-12-10 09:18:06,9701.64,,,,,,,,,,,,,,,22.4,,,
81571,2024-12-10 09:18:08,9701.64,,,,,,,,,,,,,,,,Pumps Off Event,,
81572,2024-12-10 09:18:09,9691.14,,,,,,-43.96,,,,,,,,,,,,
81574,2024-12-10 09:18:11,9691.14,,,,,,,,,,-0.18,,,0.22321376,0.2739697,,,,
81576,2024-12-10 09:18:14,9671.87,,,,,,-47.05,,,,,,,,,,,,
81580,2024-12-10 09:18:19,9651.67,,,,,,-48.32,,,,,,,,,,,,
81582,2024-12-10 09:18:21,9651.67,,,,,,,,,,,,,,,23.47,,1.74,1.42
81584,2024-12-10 09:18:24,9631.92,,,,,,-46.87,,,,,,,,,,,,
81587,2024-12-10 09:18:27,9631.92,,,,,,,,,,0.02,,,0.20357338,0.34490743,,,,
81588,2024-12-10 09:18:29,9613.24,,,,,,-43.56,,,,,,,,,,,,
81589,2024-12-10 09:18:31,9613.24,,,,,,,,0,,,,,,,,,,
81591,2024-12-10 09:18:34,9608.01,,,,,,72.99,,,,,,,,,,,,
81595,2024-12-10 09:18:39,9608.07,,,,,,153.43,,,,,,,,,,,,
81596,2024-12-10 09:18:39,9608.07,,,,,,153.43,,,,,,,,,,,,
81599,2024-12-10 09:18:44,9608.07,,,,,,153.46,,,,,,,,,,,,
81602,2024-12-10 09:18:49,9608.07,,,,,,153.45,,,,,,,,,,,,
81607,2024-12-10 09:18:54,9608.07,,,,,,153.27,,,,,,,,,,,,
81613,2024-12-10 09:18:59,9608.07,,,,,,153.3,,,,,,,,,,,,
81614,2024-12-10 09:18:59,9608.07,,,,,,153.3,,,,,,,,,,,,
81618,2024-12-10 09:19:04,9608.07,,,,,,153.3,,,,,,,,,,,,
81619,2024-12-10 09:19:06,9608.07,,,,,,,,,,,,,,,20.27,,,
81623,2024-12-10 09:19:09,9608.07,,,,,,152.32,,,,,,,,,,,,
81628,2024-12-10 09:19:14,9608.07,,,,,,152.78,,,,,,,,,,,,
81633,2024-12-10 09:19:19,9608.07,,,,,,152.01,,,,,,,,,,Pumps Off Event,,
81634,2024-12-10 09:19:19,9608.07,,,,,,152.01,,,,,,,,,,Pumps Off Event,,
81640,2024-12-10 09:19:24,9608.07,,,,,,151.12,,,,,,,,,,,,
81645,2024-12-10 09:19:29,9608.07,,,,,,151.15,,,,,,,,,,,,
81647,2024-12-10 09:19:31,9608.07,,,,,,,,,,-0.04,,,0.088863,0.18101,,,,
81649,2024-12-10 09:19:34,9607.81,,,,,,143.33,,,,,,,,,,,,
81651,2024-12-10 09:19:35,9607.81,,,,,,,,1,,0.08,,,0.14083837,0.2868815,,,,
81653,2024-12-10 09:19:39,9597.31,,,,,,-42.15,,,,,,,,,,,,
81654,2024-12-10 09:19:39,9597.31,,,,,,-42.15,,,,0.36,,,0.21316749,0.37818348,,,,
81657,2024-12-10 09:19:44,9577.34,,,,,,-44.94,,,,,,,,,,,,
81660,2024-12-10 09:19:49,9557.41,,,,,,-46.9,,,,,,,,,,,,
81663,2024-12-10 09:19:54,9537.51,,,,0,,-44.87,,,,,,,,,,,,
81665,2024-12-10 09:19:55,9537.51,,,,,,,,,,-0.06,,,0.24474902,0.39600673,,,,
81667,2024-12-10 09:19:59,9518.77,,,,-0.01,,-40.48,,,,,,,,,,,,
81668,2024-12-10 09:20:00,9518.77,,,,,,,,0,,,,,,,,,,
81670,2024-12-10 09:20:03,9518.77,,,,,,,,,,-0.1,,,0.10202838,0.18101,,,,
81671,2024-12-10 09:20:04,9514.4,,,0,0,,8.75,,,,,,,,,,,,
81672,2024-12-10 09:20:05,9514.4,,,,,,,,,,,,,,,,Pumps On Event,,
81675,2024-12-10 09:20:09,9514.57,,,0,,,154.51,,,,,,,,,,,,
81678,2024-12-10 09:20:14,9514.57,,,,,,153.51,,,,,,,,,,,,
81682,2024-12-10 09:20:19,9514.57,,,,,,153.52,,,,,,,,,,,,
81683,2024-12-10 09:20:19,9514.57,,,,,,153.52,,,,,,,,,,,,
81688,2024-12-10 09:20:24,9514.57,,,,,,153.41,,,,,,,,,,,,
81692,2024-12-10 09:20:29,9514.57,,,,,,152.78,,,,,,,,,,,,
81698,2024-12-10 09:20:34,9514.57,,,,,,153,,,,,,,,,,,,
81701,2024-12-10 09:20:36,9514.57,,,,,,,,,,,,,,,13.87,,,
81703,2024-12-10 09:20:39,9514.57,,,,,,151.91,,,,,,,,,,,,
81704,2024-12-10 09:20:39,9514.57,,,,,,151.91,,,,,,,,,,,,
81708,2024-12-10 09:20:44,9514.57,,,,,,151.3,,,,,,,,,,,,
81712,2024-12-10 09:20:49,9514.57,,,,,,150.82,,,,,,,,,,,,
81713,2024-12-10 09:20:51,9514.57,,,,,,,,,,,,,,,14.93,,,
81714,2024-12-10 09:20:51,9514.57,,,,,,,,,,0,,,,,14.93,,,
81716,2024-12-10 09:20:54,9514.57,,,,,,151.28,,,,,,,,,,,,
81718,2024-12-10 09:20:55,9514.57,,,,,,,,,,-0.04,,,0.088863,0.18101,,,,
81721,2024-12-10 09:20:59,9507.94,,,,,,-5.55,,,,,,,,,,,,
81722,2024-12-10 09:20:59,9507.94,,,,,,-5.55,,,,-0.48,,,0.21316749,0.39600673,,,,
81726,2024-12-10 09:21:04,9489.15,,,,,,-43.4,,,,,,,,,,,,
81728,2024-12-10 09:21:06,9489.15,,,,,,,,,,,,,,,16,,,
81730,2024-12-10 09:21:09,9468.97,,,,,,-44.59,,,,,,,,,,,,
81733,2024-12-10 09:21:14,9448.7,,,,,,-43.8,,,,,,,,,,,,
81737,2024-12-10 09:21:19,9429.7,,,,,,-41.36,,,,,,,,,,,,
81738,2024-12-10 09:21:19,9429.7,,,,,,-41.36,,,,0.18,,,0.2337335,0.41466996,,,,
81744,2024-12-10 09:21:24,9420.84,,,,,,-1.97,,,,,,,,,,,,
81747,2024-12-10 09:21:29,9420.82,,,,,,154.93,,,,,,,,,,,,
81750,2024-12-10 09:21:34,9420.82,,,,,,153.52,,,,,,,,,,,,
81755,2024-12-10 09:21:39,9420.82,,,,,,153.52,,,,,,,,,,,,
81756,2024-12-10 09:21:39,9420.82,,,,,,153.52,,,,,,,,,,,,
81761,2024-12-10 09:21:44,9420.82,,,,,,153.14,,,,,,,,,,,,
81765,2024-12-10 09:21:49,9420.82,,,,,,152.83,,,,,,,,,,,,
81766,2024-12-10 09:21:51,9420.82,,,,,,,,,,,,,,,22.4,,,
81767,2024-12-10 09:21:51,9420.82,,,,,,,,,,,,,,,22.4,,,
81769,2024-12-10 09:21:54,9420.82,,,,,,152.36,,,,,,,,,,,,
81774,2024-12-10 09:21:59,9420.82,,,,,,151.76,,,,,,,,,,,,
81775,2024-12-10 09:21:59,9420.82,,,,,,151.76,,,,,,,,,,,,
81780,2024-12-10 09:22:04,9420.82,,,,,,150.84,,,,,,,,,,,,
81781,2024-12-10 09:22:06,9420.82,,,,,,,,,,,,,,,23.47,,,
81785,2024-12-10 09:22:09,9420.82,,,,,,151.34,,,,,,,,,,,,
81789,2024-12-10 09:22:12,9420.82,,,,,,,,1,,,,,,,,,,
81790,2024-12-10 09:22:14,9417.54,,,,,,41.82,,,,,,,,,,,,
81792,2024-12-10 09:22:15,9417.54,,,,,,,,,,-0.2,,,0.18566112,0.32938406,,,,
81795,2024-12-10 09:22:19,9400.44,,,,,,-39.96,,,,,,,,,,,,
81796,2024-12-10 09:22:19,9400.44,,,,,,-39.96,,,,0.44,,,0.177305,0.36116242,,,,
81797,2024-12-10 09:22:21,9400.44,,,,,,,,,,,,,,,20.27,,1.74,1.42
81799,2024-12-10 09:22:24,9379.78,,,,,,-42.44,,,,,,,,,,,,
81800,2024-12-10 09:22:25,9379.78,,,,,,,,,,,,,,,,Pumps On Event,,
81802,2024-12-10 09:22:29,9359.59,,,,,,-42.29,,,,,,,,,,,,
81806,2024-12-10 09:22:34,9339.58,,,,,,-41.86,,,,,,,,,,,,
81808,2024-12-10 09:22:35,9339.58,,,,,,,,,,-0.12,,,0.22321376,0.45467657,,,,
81811,2024-12-10 09:22:39,9327.13,,,,,,-16.48,,,,,,,,,,,,
81812,2024-12-10 09:22:39,9327.13,,,,,,-16.48,,0,,-0.02,,,0.088863,0.18101,,,,
81816,2024-12-10 09:22:44,9326.95,,,,,,152.09,,,,,,,,,,,,
81819,2024-12-10 09:22:49,9326.95,,,,,,153.87,,,,,,,,,,,,
81822,2024-12-10 09:22:54,9326.95,,,,,,153.81,,,,,,,,,,,,
81827,2024-12-10 09:22:59,9326.95,,,,,,153.75,,,,,,,,,,,,
81828,2024-12-10 09:22:59,9326.95,,,,,,153.75,,,,,,,,,,,,
81833,2024-12-10 09:23:04,9326.95,,,,,,152.68,,,,,,,,,,,,
81834,2024-12-10 09:23:06,9326.95,,,,,,,,,,,,,,,13.87,,,
81838,2024-12-10 09:23:09,9326.95,,,,,,153.16,,,,,,,,,,,,
81843,2024-12-10 09:23:14,9326.95,,,,,,152.03,,,,,,,,,,,,
81847,2024-12-10 09:23:19,9326.95,,,,,,151.23,,,,,,,,,,,,
81848,2024-12-10 09:23:19,9326.95,,,,,,151.23,,,,,,,,,,,,
81849,2024-12-10 09:23:21,9326.95,,,,,,,,,,,,,,,14.93,,1.74,1.38
81852,2024-12-10 09:23:24,9326.95,,,,,,151.15,,,,,,,,,,,,
81855,2024-12-10 09:23:27,9326.95,,,,,,,,,,,,,0.088863,0.18101,,,,
81856,2024-12-10 09:23:29,9326.74,,,,,,144.84,,,,,,,,,,,,
81859,2024-12-10 09:23:31,9326.74,,,,,,,,,,0,,,0.1544262,0.2868815,,,,
81861,2024-12-10 09:23:34,9315.91,,,,,,-36.69,,,,,,,,,,,,
81864,2024-12-10 09:23:36,9315.91,,,,,,,,,,,,,,,12.8,,,
81867,2024-12-10 09:23:39,9295.88,,,,,,-39.23,,,,,,,,,,,,
81870,2024-12-10 09:23:44,9275.37,,,,,,-40.22,,,,,,,,,,,,
81872,2024-12-10 09:23:49,9255.4,,,,,,-39.51,,,,,,,,,,,,
81874,2024-12-10 09:23:51,9255.4,,,,,,,,,,,,,,,17.07,,,
81875,2024-12-10 09:23:51,9255.4,,,,,,,,,,0.08,,,0.22321376,0.43421274,17.07,,,
81878,2024-12-10 09:23:54,9236.13,,,,,,-34.69,,,,,,,,,,,,
81880,2024-12-10 09:23:58,9236.13,,,,,,,,0,,,,,,,,,,
81882,2024-12-10 09:23:59,9231.8,,,,,,,,,,-0.6,,,0.14747587,0.2176219,,,,
81883,2024-12-10 09:23:59,9231.8,,,,,,98.8,,,,,,,,,,,,
81884,2024-12-10 09:23:59,9231.8,,,,,,98.8,,,,-0.6,,,0.14747587,0.2176219,,,,
81888,2024-12-10 09:24:04,9231.84,,,,,,153.62,,,,,,,,,,,,
81892,2024-12-10 09:24:09,9231.84,,,,,,153.46,,,,,,,,,,,,
81895,2024-12-10 09:24:14,9231.84,,,,,,153.48,,,,,,,,,,,,
81901,2024-12-10 09:24:19,9231.84,,,,,,153.28,,,,,,,,,,,,
81902,2024-12-10 09:24:19,9231.84,,,,,,153.28,,,,,,,,,,,,
81906,2024-12-10 09:24:24,9231.84,,,,,,153.01,,,,,,,,,,,,
81910,2024-12-10 09:24:29,9231.84,,,,,,152.97,,,,,,,,,,,,
81914,2024-12-10 09:24:34,9231.84,,,,,,153.1,,,,,,,,,,,,
81919,2024-12-10 09:24:39,9231.84,,,,,,153.06,,,,,,,,,,,,
81920,2024-12-10 09:24:39,9231.84,,,,,,153.06,,,,,,,,,,,,
81924,2024-12-10 09:24:44,9231.84,,,,,,152.52,,,,,,,,,,,,
81929,2024-12-10 09:24:50,9231.84,,,,,,151.84,,,,,,,,,,,,
81933,2024-12-10 09:24:54,9231.84,,,,,,150.58,,,,,,,,,,,,
81935,2024-12-10 09:24:55,9231.84,,,,,,,,,,0,,,,,,,,
81937,2024-12-10 09:24:59,9231.84,,,,0,,151.25,,,,,,,,,,,,
81938,2024-12-10 09:24:59,9231.84,,,,0,,151.25,,,,0.02,,,,,,,,
81941,2024-12-10 09:25:03,9231.84,,,,,,,,,,0.9,,,0.088863,0.18101,,,,
81942,2024-12-10 09:25:04,9231.81,,,,0,,151.59,,,,,,,,,,,,
81943,2024-12-10 09:25:05,9231.81,,,,,,,,1,,,,,,,,,,
81946,2024-12-10 09:25:07,9231.81,,,,,,,,,,-0.1,,,0.19441105,0.30040184,,,,
81947,2024-12-10 09:25:09,9223.01,,,0,,,-22.77,,,,,,,,,,,,
81950,2024-12-10 09:25:14,9202.76,,,0,,,-37.25,,,,,,,,,,,,
81952,2024-12-10 09:25:16,9202.76,,,,,,,,,,,,,,,,Pumps Off Event,,
81954,2024-12-10 09:25:20,9182.73,,,,,,-39.36,,,,,,,,,,,,
81959,2024-12-10 09:25:24,9161.76,,,,,,-37.32,,,,,,,,,,Pumps On Event,,
81963,2024-12-10 09:25:29,9142.65,,,,,,-34.34,,,,,,,,,,,,
81966,2024-12-10 09:25:34,9137.35,,,,,,64.53,,,,,,,,,,,,
81968,2024-12-10 09:25:35,9137.35,,,,,,,,0,,0,,,0.1344996,0.32938406,,,,
81970,2024-12-10 09:25:39,9137.44,,,,,,153.77,,,,,,,,,,,,
81971,2024-12-10 09:25:39,9137.44,,,,,,153.77,,,,-0.02,,,0.088863,0.18101,,,,
81974,2024-12-10 09:25:44,9137.44,,,,,,153.88,,,,,,,,,,,,
81978,2024-12-10 09:25:49,9137.44,,,,,,153.88,,,,,,,,,,,,
81979,2024-12-10 09:25:50,9137.44,,,,,,,,,,,,,,,,Pumps Off Event,,
81980,2024-12-10 09:25:51,9137.44,,,,,,,,,,,,,,,11.73,,,
81981,2024-12-10 09:25:51,9137.44,,,,,,,,,,,,,,,11.73,,,
81983,2024-12-10 09:25:54,9137.44,,,,,,153.74,,,,,,,,,,,,
81988,2024-12-10 09:25:59,9137.44,,,,,,152.31,,,,,,,,,,,,
81989,2024-12-10 09:25:59,9137.44,,,,,,152.31,,,,,,,,,,,,
81994,2024-12-10 09:26:04,9137.44,,,,,,153.2,,,,,,,,,,,,
81995,2024-12-10 09:26:06,9137.44,,,,,,,,,,,,,,,14.93,,,
81999,2024-12-10 09:26:09,9137.44,,,,,,152.41,,,,,,,,,,,,
82003,2024-12-10 09:26:14,9137.44,,,,,,151.3,,,,,,,,,,,,
82008,2024-12-10 09:26:19,9137.44,,,,,,150.92,,,,,,,,,,,,
82009,2024-12-10 09:26:19,9137.44,,,,,,150.92,,,,,,,,,,,,
82010,2024-12-10 09:26:21,9137.44,,,,,,,,,,,,,,,20.27,,1.74,1.38
82012,2024-12-10 09:26:23,9137.44,,,,,,,,,,,,,0.088863,0.18101,,,,
82013,2024-12-10 09:26:24,9137.44,,,,,,151.35,,,,,,,,,,Pumps Off Event,,
82016,2024-12-10 09:26:27,9137.44,,,,,,,,1,,0,,,0.16170408,0.31455934,,,,
82017,2024-12-10 09:26:29,9132.93,,,,,,29.06,,,,,,,,,,,,
82022,2024-12-10 09:26:34,9114.9,,,,,,-35.34,,,,,,,,,,,,
82024,2024-12-10 09:26:36,9114.9,,,,,,,,,,,,,,,16,,,
82026,2024-12-10 09:26:39,9093.95,,,,,,-36.87,,,,,,,,,,,,
82029,2024-12-10 09:26:44,9073.1,,,,,,-36.25,,,,,,,,,,,,
82034,2024-12-10 09:26:49,9052.47,,,,,,-34.19,,,,,,,,,,,,
82038,2024-12-10 09:26:54,9043.24,,,,,,-10.53,,,,,,,,,,,,
82040,2024-12-10 09:26:55,9043.24,,,,,,,,,,-0.02,,,0.088863,0.18101,,,,
82042,2024-12-10 09:26:59,9043.32,,,,,,147.96,,,,,,,,,,,,
82043,2024-12-10 09:26:59,9043.32,,,,,,147.96,,,,-0.02,,,,,,,,
82046,2024-12-10 09:27:04,9043.32,,,,,,153.85,,,,,,,,,,,,
82051,2024-12-10 09:27:09,9043.32,,,,,,153.81,,,,,,,,,,,,
82055,2024-12-10 09:27:14,9043.32,,,,,,153.73,,,,,,,,,,,,
82059,2024-12-10 09:27:19,9043.32,,,,,,152.17,,,,,,,,,,,,
82060,2024-12-10 09:27:19,9043.32,,,,,,152.17,,,,,,,,,,,,
82061,2024-12-10 09:27:21,9043.32,,,,,,,,,,,,,,,17.07,,1.74,1.33
82064,2024-12-10 09:27:24,9043.32,,,,,,153.22,,,,,,,,,,,,
82068,2024-12-10 09:27:29,9043.32,,,,,,152.12,,,,,,,,,,,,
82072,2024-12-10 09:27:34,9043.32,,,,,,151.37,,,,,,,,,,Pumps Off Event,,
82075,2024-12-10 09:27:36,9043.32,,,,,,,,,,,,,,,19.2,,,
82077,2024-12-10 09:27:39,9043.32,,,,,,150.77,,,,,,,,,,,,
82078,2024-12-10 09:27:39,9043.32,,,,,,150.77,,,,,,,,,,,,
82083,2024-12-10 09:27:44,9043.32,,,,,,151.65,,,,,,,,,,,,
